1,1.6840961314383
2,-0.126473389253296
3,1.72104710539709
4,-0.0879557916420166
5,1.33532228363915
6,1.89113824371571
7,0.617470184594155
8,1.54045783966886
9,0.660871255983955
10,1.02667629746715
11,1.29010491453537
12,1.19511891624891
13,1.33308048854923
14,2.26049877407728
15,0.300837674822024
16,2.40090611973363
17,1.18205643619766
18,0.494308921333934
19,1.0235257593378
20,0.369109205322353
21,1.5833866089695
22,1.10655345594019
23,0.57345181074097
24,0.662398645599052
25,0.490869932002999
26,0.460322563837845
27,1.67567548208153
28,0.710871049515474
29,0.661149984462593
30,0.939296435503745
31,0.827614823836426
32,1.53516729074165
33,0.468589696987672
34,1.58253263052216
35,0.93416153922676
36,1.48517005426003
37,1.40617955796753
38,1.20648514322333
39,1.51485228110193
40,1.06891812690934
41,0.369123871897148
42,0.801263668723485
43,0.470004015069112
44,1.63563564555097
45,0.401952833993343
46,1.04657769303032
47,0.905657389891657
48,0.6824585045743
49,1.27325531651539
50,1.50265493158975
51,1.48126901146808
52,0.363352681450461
53,1.83376233437716
54,-0.117545530756702
55,0.61132983407046
56,0.265087772632558
57,1.67920538886509
58,0.537203553404185
59,1.47604294320773
60,1.28528639580311
61,1.48743012368464
62,1.51309149507507
63,1.22667099051887
64,1.10106993074862
65,1.58335180389728
66,0.686441601419824
67,1.31358123323262
68,1.38543182286811
69,1.33599978606301
70,1.24672152351214
71,0.93044794756979
72,0.529626033939031
73,1.28573491676688
74,1.47871953448891
75,1.85108025501255
76,1.60561753814837
77,2.33969629155108
78,0.0223659662265001
79,-0.33990738543508
80,1.59063001531669
81,1.12016105502057
82,1.88531236537976
83,1.15886381816358
84,2.23314442633891
85,1.33522625264749
86,0.478873350668341
87,1.05104345140353
88,1.57068633002346
89,1.74409963064777
90,1.47698831049221
91,0.997137505404432
92,1.89380304359318
93,0.961995287795493
94,0.633694661491736
95,0.868449675670361
96,1.88964297176304
97,1.32126305423137
98,1.75399437953812
99,0.350714835814012
100,1.80982424377475
101,0.637680093057637
102,1.10277591222366
103,1.59412419763177
104,1.45489052444082
105,1.61133665267161
106,1.05070617693533
107,1.59042246575211
108,0.682893406284797
109,1.80501647249704
110,0.837157291495108
111,1.94816994967951
112,1.28656137565757
113,0.945768317119436
114,0.779609779338913
115,1.51870202215183
116,0.868222393182182
117,1.2479686749784
118,0.859467740839068
119,0.814342708453922
120,0.822645135607966
121,1.66752029384943
122,1.12141385217838
123,0.502990002975639
124,1.44013848438344
125,0.423469007644014
126,0.925984697057105
127,1.39766306357275
128,0.683097676200832
129,0.33735185702593
130,2.36542010510976
131,1.3435286459787
132,1.25419178756267
133,1.50001869156731
134,0.334670004342822
135,1.3580490320038
136,0.892002402191886
137,0.763578264849951
138,0.710062114695912
139,0.906109711009008
140,1.52713328158808
141,0.877793709492415
142,1.75887133085243
143,1.2054542967547
144,0.325608373963027
145,0.831291464723828
146,0.953994632041366
147,1.49847362243415
148,1.26073083114618
149,1.46733407687377
150,1.27506717393025
151,1.29338296943212
152,0.84523364896451
153,1.34110467759213
154,1.29249590734308
155,0.705216340784216
156,0.916790420902868
157,1.22330549507672
158,1.03715007489948
159,1.29934426621455
160,0.893006195397582
161,1.07050426464788
162,1.70656034944621
163,0.542838101664876
164,1.08629215846102
165,1.44670021793602
166,1.95341895032452
167,2.2532791068839
168,1.30430282131923
169,0.975762439166707
170,0.556276571441514
171,0.571778672755362
172,1.2156809685734
173,1.61682102680244
174,0.851535181608231
175,1.73362337481444
176,1.46537938340833
177,1.52950687684144
178,1.62667411013594
